130,371,201,713,344,360,958,291,637,146,
399,275,498,473,962,263,842,617,791,21,
578,751,44,577,945,553,198,864,841,682,
55,228,635,22,400,195,114,628,875,405,
255,407,849,162,909,587,944,822,940,616,
236,781,636,965,390,453,736,57,756,529,
832,668,76,553,74,118,83,799,930,297,
362,876,733,374,269,904,894,585,927,829,
104,182,468,878,843,177,52,404,904,556,
578,912,96,981,594,77,987,433,546,379,
539,796,76,744,67,180,845,529,502,147,
194,5,962,940,897,555,573,66,661,555,
393,666,501,880,192,263,983,934,276,375,
901,959,413,240,474,40,277,395,93,672,
304,510,103,334,665,891,225,585,730,899,
542,693,561,818,473,150,435,25,595,63,
578,867,585,497,994,754,998,819,547,722,
618,928,407,976,518,181,976,254,204,295,
241,605,566,230,477,680,171,675,559,888,
985,678,299,638,93,488,755,972,38,91,
917,292,699,663,236,345,774,842,720,282,
971,837,259,529,941,568,39,40,475,139,
839,66,667,948,847,650,749,921,644,714,
257,731,75,791,517,958,998,903,961,328,
215,886,141,500,932,380,617,42,891,294,
854,875,776,128,710,888,502,432,395,840,
941,696,85,843,546,873,71,240,858,536,
167,942,214,282,355,405,70,699,617,996,
628,68,470,569,565,613,751,58,515,845,
532,472,242,644,86,217,854,818,746,606,
105,525,795,10,286,51,650,588,746,743,
333,593,327,869,619,944,830,833,242,97,
582,836,950,774,882,77,908,356,218,141,
845,141,175,129,516,360,21,312,415,123,
935,568,115,385,86,52,94,723,825,786,
490,336,894,169,34,539,594,92,157,443,
975,87,199,265,285,550,497,822,32,159,
848,974,212,95,151,676,201,963,681,878,
913,15,186,122,372,911,650,962,291,30,
41,510,697,639,544,322,877,858,91,309,
638,968,222,260,706,206,992,918,948,486,
480,351,691,246,608,972,48,898,292,47,
650,489,9,751,732,422,59,411,281,255,
255,36,678,699,621,862,861,492,856,341,
621,560,409,154,767,346,147,355,542,803,
861,700,718,759,513,124,251,759,933,753,
802,171,21,952,93,65,752,922,676,208,
858,823,312,570,550,552,238,936,650,132,
521,357,827,325,422,569,293,282,126,268,
75,801,122,970,715,933,916,924,240,458,
376,857,534,426,300,205,651,868,485,263,
907,143,852,776,829,797,187,951,339,344,
1000,852,137,364,498,7,626,975,669,328,
591,10,824,288,818,204,269,919,364,144,
615,176,306,333,631,798,550,20,175,348,
57,823,784,795,632,940,589,960,622,777,
88,394,493,556,963,915,222,609,544,515,
842,310,889,682,33,181,769,141,86,296,
147,134,197,160,242,44,188,160,211,503,
680,364,696,177,872,400,151,584,71,473,
506,947,239,715,30,586,892,960,414,824,
264,301,476,191,888,437,937,901,473,625,
35,330,245,857,548,188,949,552,799,161,
688,797,631,89,391,972,886,757,85,23,
541,982,466,165,922,988,33,521,402,333,
105,661,742,921,445,779,114,695,3,835,
143,598,912,616,307,783,353,476,311,331,
416,338,200,489,250,352,36,473,743,739,
65,448,180,265,353,392,282,889,659,125,
140,693,622,377,587,162,735,232,338,692,
242,759,448,95,757,755,640,188,344,762,
921,220,422,596,215,698,387,775,751,944,
230,157,843,931,652,602,700,55,947,726,
732,181,822,996,437,18,91,756,551,352,
810,994,136,221,238,602,597,781,205,231,
793,419,846,353,948,360,900,140,776,402,
98,605,174,584,497,361,617,687,968,10,
670,370,127,128,752,442,363,885,508,358,
274,354,26,697,365,787,371,455,902,996,
104,116,346,97,265,125,995,579,623,67,
310,830,805,708,931,553,642,839,730,165,
600,482,853,406,770,693,819,713,151,427,
545,518,489,610,446,910,877,138,700,418,
837,264,928,267,242,963,462,793,290,683,
498,358,441,328,717,7,546,818,732,524,
590,335,394,118,190,371,956,962,372,606,
39,693,254,142,25,593,539,122,264,14,
551,479,289,30,144,177,194,957,4,810,
295,586,45,889,807,909,123,220,331,212,
464,772,99,801,83,364,154,500,295,232,
748,466,493,357,963,690,217,329,393,988,
746,236,267,89,86,448,787,867,657,334,
24,851,150,681,846,288,613,154,960,103,
171,774,690,414,928,364,622,860,519,440,
432,751,525,671,280,883,790,499,673,41,
817,832,628,414,307,467,118,517,79,971,
513,169,1001,303,806,599,581,288,651,573,
871,678,62,929,848,964,843,347,804,544,
964,590,328,240,978,22,745,922,378,462,
650,722,167,120,631,698,63,308,913,673,
363,989,440,421,860,380,70,873,158,307,
688,777,827,219,982,965,836,904,675,996,
871,598,693,951,251,320,506,985,493,772,
588,716,319,427,36,713,492,388,125,407,
813,706,821,849,705,163,506,578,268,230,
154,940,595,180,57,804,427,801,366,421,
285,555,871,594,163,880,294,901,791,320,
386,43,570,498,543,409,328,923,296,313,
115,896,335,697,394,734,374,748,644,73,
855,50,830,856,972,828,100,496,782,941,
440,27,898,21,507,728,402,81,772,869,
59,620,673,752,296,906,952,667,32,48,
766,655,466,592,92,933,397,40,481,651,
480,56,447,425,343,662,626,367,479,388,
378,288,44,370,750,336,629,491,462,770,
485,26,935,272,309,876,803,266,247,349,
786,86,330,745,466,188,953,802,381,34,
344,674,124,174,639,879,688,877,616,231,
953,305,441,563,173,430,786,639,234,36,
895,980,379,808,755,120,29,200,878,802,
475,646,666,167,503,411,848,229,976,948,
40,532,88,697,104,335,526,750,663,224,
401,269,284,532,648,546,115,854,58,859,
837,254,659,846,261,645,760,809,745,630,
813,217,297,124,91,651,587,725,162,116,
627,194,352,988,649,578,811,779,220,705,
244,21,971,377,716,7,766,803,636,552,
742,144,331,905,87,251,988,446,794,169,
6,354,155,795,900,120,493,178,243,489,
87,681,661,455,498,827,548,246,642,951,
655,831,457,611,834,32,962,644,479,738,
273,936,712,645,1001,834,602,410,662,272,
517,581,774,340,952,156,815,668,816,553,
474,650,121,160,960,63,727,745,235,355,
239,719,910,161,427,774,597,392,622,392,
741,453,993,975,585,255,727,824,999,814,
160,90,789,700,116,659,121,614,468,647,
94,419,541,541,6,797,688,668,303,158,
721,411,606,299,928,269,818,906,529,469,
583,774,270,203,529,1,415,529,263,218,
421,737,808,713,132,277,319,177,505,104,
87,694,663,62,897,491,218,559,712,961,
516,798,483,352,280,847,254,755,47,823,
614,20,347,439,52,61,531,896,241,887,
269,483,612,364,256,43,102,977,158,382,
215,592,728,129,173,185,510,181,508,876,
323,215,490,544,775,664,968,151,639,81,
781,482,918,958,326,783,349,879,412,572,
90,59,80,351,567,376,309,272,147,339,
678,785,857,36,968,836,899,353,276,682,
134,920,896,784,877,81,485,967,732,642,
924,252,241,730,880,252,778,302,520,9,
755,753,429,829,394,176,476,273,29,927,
902,324,136,56,65,913,303,600,103,819,
859,610,325,304,111,202,8,162,165,977,
730,294,1001,502,689,53,229,553,52,290,
239,140,318,67,940,780,496,187,938,593,
781,376,768,886,13,328,55,124,181,29,
612,442,381,216,151,558,408,882,404,995,
801,498,371,575,715,550,572,293,925,581,
551,893,745,41,725,427,588,441,886,697,
478,545,902,16,609,317,646,833,984,390,
784,643,315,130,374,422,36,848,650,351,
268,338,571,292,212,886,117,224,388,882,
663,610,197,32,39,983,29,156,147,457,
23,980,57,831,396,316,567,8,807,4,
419,17,931,630,810,871,475,419,446,315,
17,892,575,526,830,611,326,174,597,102,
335,812,113,215,721,325,294,52,639,315,
164,39,194,988,986,836,66,457,665,225,
20,338,804,104,397,188,12,440,608,163,
749,647,820,423,639,431,609,627,746,805,
895,604,585,481,534,526,534,945,507,195,
869,342,808,774,766,402,709,346,991,910,
105,296,10,553,760,751,191,323,943,576,
44,599,186,809,945,656,282,216,728,552,
14,906,461,436,869,589,663,712,157,167,
32,121,316,946,797,249,255,761,715,187,
378,526,368,159,997,289,471,14,678,955,
557,727,610,385,317,741,334,736,84,233,
611,318,368,170,200,768,565,791,278,653,
549,363,861,317,979,476,196,611,534,968,
434,646,248,887,14,845,489,810,609,865,
484,877,962,878,642,893,227,881,334,798,
67,572,137,172,627,855,36,195,973,918,
664,193,436,577,59,851,490,436,694,726,
239,67,343,435,309,211,848,647,828,522,
327,968,125,265,189,465,887,396,168,136,
148,144,638,436,632,538,259,446,933,388,
565,911,352,48,418,822,334,245,785,806,
971,990,270,492,814,203,482,869,917,900,
639,194,327,170,708,572,507,381,897,332,
110,242,969,817,470,403,531,261,577,649,
95,301,353,16,674,539,442,223,679,907,
513,188,613,403,906,314,592,975,201,629,
808,555,496,101,177,157,96,277,152,133,
297,968,945,144,184,838,321,365,412,828,
182,851,735,962,426,297,858,12,527,671,
10,798,476,414,973,782,644,725,997,538,
662,488,562,369,349,111,325,715,220,605,
70,942,755,807,281,654,4,154,942,741,
261,549,100,365,5,734,638,441,308,255,
708,142,786,154,372,64,1000,91,422,246,
873,455,155,332,596,387,601,687,98,796,
950,849,575,143,765,562,862,452,589,510,
214,925,941,214,197,867,799,721,408,225,
963,944,905,336,917,588,535,408,270,389,
940,359,16,761,784,75,291,223,56,434,
579,58,255,458,162,338,338,778,355,226,
247,663,918,364,543,542,267,766,535,200,
594,159,937,273,288,223,629,390,254,768,
809,627,37,598,704,56,865,746,996,163,
721,348,856,382,201,520,838,993,136,518,
95,31,524,431,739,318,686,290,298,130,
114,15,811,949,579,226,466,337,162,98,
419,175,465,200,26,298,588,977,339,6,
48,938,75,752,703,176,672,777,29,536,
43,35,847,165,517,620,753,504,409,736,
4,963,781,138,176,535,585,353,1,57,
483,872,426,405,867,70,437,460,962,413,
583,801,792,820,994,960,384,140,589,341,
688,456,229,613,342,180,994,868,354,536,
846,464,494,973,355,936,861,62,119,296,
242,446,713,185,196,200,341,273,80,951,
385,588,982,415,130,934,462,223,845,441,
76,767,962,696,236,362,60,506,507,19,
814,282,24,989,509,192,48,202,372,737,
665,722,730,346,477,380,975,987,748,900,
724,219,328,712,42,151,478,761,439,317,
802,878,163,805,631,191,200,747,307,570,
15,387,468,49,167,609,794,774,637,293,
318,824,92,371,754,999,496,979,72,939,
487,513,150,177,135,645,130,304,543,587,
391,226,212,781,25,961,542,584,670,564,
980,931,106,878,545,882,798,674,576,219,
107,538,544,686,698,678,900,911,778,437,
59,62,12,753,952,536,204,240,562,293,
499,828,633,911,426,819,183,297,404,873,
325,222,385,76,627,84,68,286,138,738,
308,914,312,556,592,624,168,856,413,631,
528,60,882,291,456,50,512,4,384,862,
855,338,867,788,232,823,448,517,141,583,
376,165,444,939,517,788,537,381,555,558,
268,230,548,698,97,397,669,48,260,995,
242,770,673,235,603,333,146,820,363,105,
174,468,652,869,179,597,997,199,266,817,
712,782,999,850,625,719,143,288,295,794,
6,658,602,231,47,336,831,443,700,928,
438,147,36,833,141,412,854,648,297,769,
845,621,83,838,491,849,674,517,286,931,
471,55,393,730,675,942,538,869,547,190,
119,581,470,670,52,786,94,453,763,584,
639,585,729,190,977,3,450,621,75,936,
858,77,931,821,148,564,943,747,846,67,
232,80,790,835,498,75,628,728,13,743,
255,258,935,210,763,414,827,133,986,183,
667,389,984,577,489,664,92,688,952,783,
210,38,940,295,324,837,523,842,841,249,
156,35,505,470,228,209,386,895,69,962,
357,241,566,408,981,874,120,98,158,92,
140,10,980,553,658,804,352,276,590,766,
25,957,707,932,445,131,535,856,390,288,
448,502,613,467,618,52,945,435,796,436,
915,806,306,863,690,517,409,910,257,154,
56,114,580,911,862,399,818,202,562,88,
865,30,202,62,28,15,114,487,836,739,
121,955,750,381,874,596,959,747,586,223,
498,939,189,554,348,958,526,173,940,766,
451,143,605,261,8,475,193,953,542,749,
950,170,56,464,165,797,994,451,612,207,
209,35,217,150,453,528,769,673,526,811,
734,952,572,202,421,964,344,978,437,137,
194,446,1000,548,179,427,886,790,809,520,
4,438,627,262,446,434,961,411,635,365,
851,201,633,701,199,825,82,565,944,185,
156,278,549,254,672,509,682,121,961,608,
876,953,131,519,444,80,466,478,133,598,
370,542,965,917,365,768,811,552,649,998,
391,110,467,27,568,556,749,736,798,847,
718,4,743,410,301,227,273,755,999,907,
570,882,21,659,979,591,434,74,98,620,
540,707,69,814,831,585,643,641,427,146,
659,859,703,521,466,6,356,601,103,479,
211,676,975,353,140,245,283,509,516,90,
356,606,316,681,131,323,480,855,254,574,
754,779,632,587,20,93,499,603,81,537,
319,670,446,286,725,388,422,384,572,533,
249,384,115,105,763,177,65,920,598,602,
173,272,62,812,571,512,728,299,1001,327,
377,696,758,17,290,337,709,864,616,160,
568,718,676,506,366,911,951,687,93,61,
537,425,428,689,983,10,196,952,982,954,
174,868,102,162,9,972,662,351,956,708,
379,632,485,234,806,797,971,307,559,677,
997,714,49,963,247,699,331,669,684,440,
939,973,862,275,949,214,248,328,851,325,
2,966,605,205,973,522,906,229,618,211,
468,162,952,721,442,462,131,608,712,46,
779,400,789,291,883,928,281,71,166,182,
481,302,39,119,67,321,102,601,368,23,
275,542,739,5,764,545,880,349,374,649,
327,689,515,40,664,741,342,306,329,389,
73,260,701,845,594,725,251,836,182,604,
822,281,502,899,762,403,78,786,365,306,
360,478,29,413,176,59,425,647,405,990,
188,623,218,498,238,251,890,947,438,435,
190,824,7,702,952,994,969,89,293,95,
740,368,602,212,855,976,907,493,474,871,
372,141,465,591,342,404,389,623,916,299,
493,796,562,981,850,456,187,89,172,609,
710,811,531,965,754,793,985,363,553,791,
893,347,486,159,916,53,290,476,549,644,
867,898,237,223,963,256,677,580,453,414,
500,443,635,644,787,316,175,60,583,660,
865,15,455,390,640,657,173,292,263,850,
816,22,448,475,663,400,751,610,234,459,
307,652,77,494,706,262,240,51,685,260,
117,815,500,63,655,8,627,930,364,91,
251,829,588,544,500,684,645,993,496,330,
787,991,82,411,97,598,647,804,110,271,
544,308,553,386,413,431,892,729,369,925,
216,482,10,277,650,212,19,692,579,456,
571,102,82,923,824,286,398,863,769,340,
745,855,210,129,547,705,281,339,801,228,
116,64,211,847,563,561,560,224,587,880,
80,174,784,185,154,579,784,553,655,837,
682,529,941,397,978,821,251,684,765,297,
18,957,514,318,33,134,553,358,317,274,
370,756,158,909,614,351,12,485,392,969,
488,521,278,65,499,599,261,666,124,141,
484,36,428,208,674,732,51,537,434,780,
287,314,949,865,612,467,228,626,371,262,
696,59,867,557,372,220,68,581,432,969,
596,225,340,582,431,151,683,366,320,51,
